datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 13:03:12,4556,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.157,93.184.16.37,GET,1308,6997,8305,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,145,TCP_MISS
2024-03-14 13:04:19,4566,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.167,93.184.18.219,GET,2482,60089,62571,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-07,j.okafor,39,TCP_MISS
2024-03-14 13:04:32,4654,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.55,93.184.227.213,GET,2356,70040,72396,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-15,s.patel,51,TCP_MISS
2024-03-14 13:05:29,4516,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.117,93.184.117.239,GET,747,25061,25808,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-37,m.chen,8,TCP_HIT
2024-03-14 13:05:41,4581,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.182,93.184.59.100,GET,454,70399,70853,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-22,j.okafor,3,TCP_HIT
2024-03-14 13:06:55,4536,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.137,93.184.233.181,GET,2389,46004,48393,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-17,a.rivera,45,TCP_MISS
2024-03-14 13:07:14,4545,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.146,93.184.149.198,GET,1829,35286,37115,https://aws.amazon.com/search,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-26,j.okafor,172,TCP_MISS
2024-03-14 13:07:38,4703,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.104,93.184.15.196,GET,414,25005,25419,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-24,a.rivera,9,TCP_HIT
2024-03-14 13:09:08,4613,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.14,93.184.93.36,GET,624,29375,29999,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-14,l.novak,4,TCP_HIT
2024-03-14 13:09:22,4374,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.175,93.184.38.154,GET,417,61364,61781,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-15,j.okafor,43,TCP_MISS
2024-03-14 13:10:13,4642,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.43,93.184.226.16,GET,1975,76613,78588,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-03,a.rivera,8,TCP_HIT
2024-03-14 13:11:57,4562,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.163,93.184.91.45,GET,2407,0,2407,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-03,m.chen,50,TCP_MISS
2024-03-14 13:12:23,4757,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.158,93.184.201.158,GET,1216,56301,57517,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-38,a.rivera,33,TCP_MISS
2024-03-14 13:12:29,4583,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.184,93.184.148.21,GET,2280,57575,59855,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,33,TCP_MISS
2024-03-14 13:12:58,4676,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.77,93.184.117.105,GET,1318,82256,83574,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-37,a.rivera,121,TCP_MISS
2024-03-14 13:13:45,4386,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.187,93.184.39.236,GET,386,56734,57120,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-27,j.okafor,66,TCP_MISS
2024-03-14 13:14:17,4595,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.196,93.184.202.134,GET,730,6198,6928,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-36,s.patel,8,TCP_HIT
2024-03-14 13:14:50,4435,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.36,93.184.144.191,GET,2402,62070,64472,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-36,s.patel,3,TCP_HIT
2024-03-14 13:15:18,4722,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.123,93.184.208.202,GET,825,19955,20780,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-03,d.kim,79,TCP_MISS
2024-03-14 13:15:25,4489,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.90,93.184.80.177,GET,1155,27223,28378,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-10,s.patel,6,TCP_HIT
2024-03-14 13:15:52,4661,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.62,93.184.54.110,GET,1369,0,1369,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-22,d.kim,68,TCP_MISS
2024-03-14 13:17:02,4704,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.105,93.184.61.137,GET,806,37243,38049,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Origin Error,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-25,j.okafor,10595,TCP_MISS
2024-03-14 13:17:12,4596,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.197,93.184.211.153,GET,2162,19913,22075,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-37,m.chen,66,TCP_MISS
2024-03-14 13:17:36,4554,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.155,93.184.53.247,GET,489,59774,60263,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-35,m.chen,59,TCP_MISS
2024-03-14 13:19:29,4633,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.34,93.184.195.177,GET,809,67562,68371,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-34,a.rivera,16,TCP_HIT
2024-03-14 13:19:57,4565,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.166,93.184.26.28,GET,1629,42339,43968,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-06,s.patel,11,TCP_HIT
2024-03-14 13:20:05,4393,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.194,93.184.47.102,GET,1313,73354,74667,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-34,l.novak,27,TCP_MISS
2024-03-14 13:20:09,4441,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.42,93.184.231.49,GET,2275,30867,33142,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-02,m.chen,7,TCP_HIT
2024-03-14 13:21:07,4621,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.22,93.184.115.238,GET,1452,88613,90065,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-22,l.novak,40,TCP_MISS
2024-03-14 13:22:00,4666,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.67,93.184.99.29,GET,1773,66068,67841,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-27,l.novak,75,TCP_MISS
2024-03-14 13:23:36,4608,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.9,93.184.130.208,GET,365,84052,84417,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-09,m.chen,18,TCP_MISS
2024-03-14 13:23:46,4376,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.177,93.184.227.32,GET,761,47022,47783,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-17,a.rivera,87,TCP_MISS
2024-03-14 13:25:09,4645,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.46,93.184.128.22,GET,1714,35153,36867,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-06,l.novak,28,TCP_MISS
2024-03-14 13:25:33,4765,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.166,93.184.55.154,GET,429,3124,3553,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-06,m.chen,60,TCP_MISS
2024-03-14 13:25:36,4396,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.197,93.184.111.103,GET,480,45652,46132,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,12,TCP_HIT
2024-03-14 13:28:42,4447,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.48,93.184.60.162,GET,2338,27243,29581,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Blocked - Policy,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-08,d.kim,23,TCP_MISS
2024-03-14 13:28:49,4426,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.27,93.184.6.228,GET,1804,1931,3735,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-27,s.patel,5,TCP_HIT
2024-03-14 13:29:38,4403,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.4,93.184.16.198,GET,1247,12174,13421,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-04,l.novak,7,TCP_HIT
2024-03-14 13:29:38,4577,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.178,93.184.248.1,GET,1896,44385,46281,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-18,d.kim,35,TCP_MISS
2024-03-14 13:30:38,4670,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.71,93.184.246.237,GET,1577,67835,69412,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-31,s.patel,15,TCP_HIT
2024-03-14 13:30:55,4503,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.104,93.184.96.146,GET,676,36636,37312,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-24,m.chen,35,TCP_MISS
2024-03-14 13:31:25,4713,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.114,93.184.69.190,GET,1982,80614,82596,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-34,a.rivera,35,TCP_MISS
2024-03-14 13:33:17,4491,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.92,93.184.196.87,GET,902,54583,55485,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-12,s.patel,89,TCP_MISS
2024-03-14 13:35:22,4538,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.139,93.184.156.35,GET,2200,12277,14477,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-19,s.patel,11,TCP_HIT
2024-03-14 13:36:16,4614,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.15,93.184.239.74,GET,2262,19938,22200,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-15,a.rivera,3,TCP_HIT
2024-03-14 13:39:14,4512,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.113,93.184.133.47,GET,1175,87389,88564,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-33,a.rivera,8,TCP_MISS
